# Phase 6 — exit criterion 2, captured 2026-09-01
#
#   "/version returns different digests on :443 and :8443 mid-deployment"
#
# Two consecutive deployments of genuinely different builds, after the fix for
# docs/phases/phase6/2026-08-31-blue-green-does-not-isolate.md. The colours
# alternate: the create landed in green, deploy-1 in blue, deploy-2 back in
# green. One alternation could be luck; two in opposite directions cannot.
#
# The criterion is the row where :443 and :8443 disagree, with prodRule and
# testRule on different colours and two targets in each group. It appears twice
# below, once per deployment.
#
# Sampled every ~14s. Hostname pinned to the ALB address with curl --resolve,
# because a rebuild creates a new ALB and a stale resolver reads exactly like an
# unstable rollout. Full tag compared, not git_sha, because a rebuild of the
# same commit shares the SHA.
#
# deploy-1: 0.1.6-6f24d09 → 0.1.5-25153bc — ALB bgd-us-east-1-prod-alb-121567266.us-east-1.elb.amazonaws.com (44.217.209.30)
TIME       blueTG greenTG :443           :8443          prodRule→              testRule→             
14:46:39   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:46:43   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:46:54   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:46:57   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:08   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:11   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:22   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:25   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:36   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:40   2      0      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:50   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:47:54   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:48:05   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:48:08   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:48:19   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:48:22   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     blue                    
14:48:34   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     green                   
14:48:36   2      2      0.1.5-25153bc  0.1.5-25153bc  blue                     green                   
14:48:48   2      2      0.1.5-25153bc  0.1.3-caa0d21  blue                     green                   
14:48:50   2      2      0.1.5-25153bc  0.1.3-caa0d21  blue                     green                   
14:49:02   2      2      0.1.5-25153bc  0.1.3-caa0d21  green                    green                   
14:49:04   2      2      0.1.5-25153bc  0.1.3-caa0d21  green                    green                   
14:49:16   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:49:18   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:49:30   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:49:32   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:49:44   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:49:46   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:49:58   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:50:13   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:50:28   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:50:43   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:50:57   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:51:11   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:51:25   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:51:41   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:51:55   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:52:09   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:52:23   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:52:37   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:52:52   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:53:06   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:53:20   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:53:34   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:53:48   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:54:02   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:54:17   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:54:31   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:54:45   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:55:00   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:55:14   2      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:55:28   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:55:42   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:55:56   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:56:11   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:56:25   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:56:39   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:56:54   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:57:08   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:57:22   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:57:36   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:57:51   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:58:05   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:58:19   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:58:33   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:58:47   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:59:01   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:59:16   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:59:30   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
14:59:44   0      2      0.1.3-caa0d21  0.1.3-caa0d21  green                    green                   
